Phage Name,Latitude,Longitude,Zipcode,Population Density,County,pH,Waterquality,GHI,Dew Point,Albedo,AQI,PM25,PM10,CO_8H,NO2_1H,SO3_1H
Bosnia,40.442102,-79.965586,15213,14474.0,Allegheny County,7.7590468498320835,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,35.0,8.4,37.0,3.0,37.0,24.0
BossLady,40.712784,-74.005941,10000,,New York County,7.760085912351007,,167.6159817351598,7.0296803652968025,0.14857534246576318,35.0,8.4,37.0,3.0,37.0,24.0
Bovely,32.857739,-97.284448,76137,4057.0,Tarrant County,7.762956797292403,"Stable, normal stage",209.54931506849314,10.446312785388137,0.19109589041097333,38.0,9.1,41.0,3.3,40.0,26.0
Bowden,33.210659,-97.147261,76203,,Denton County,7.76375170533149,"Stable, normal stage",208.52066210045663,10.775228310502284,0.16802739726028745,42.0,10.0,45.0,3.6,44.0,29.0
Bowser,40.44826,-79.94966,15213,14474.0,Allegheny County,7.763596042333004,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Bowtie,40.604604,-75.374866,18015,1546.0,Northampton County,7.763598515933883,"Stable, normal stage",170.40079908675796,6.190639269406392,0.17032876712327946,42.0,10.0,45.0,3.6,44.0,29.0
BoyNamedSue,40.444364,-79.952489,15260,,Allegheny County,7.763399004746122,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Boyle,40.309898,-79.55739100000002,15601,690.0,Westmoreland County,7.763489333508258,"Stable, normal stage",166.3529680365297,6.08299086757991,0.26558904109594,36.0,8.6,38.0,3.1,38.0,25.0
Brad,39.99999,-83.02371,43210,6102.0,Franklin County,7.76152628947583,Falling stage,171.3874429223744,6.369520547945205,0.2559452054794956,13.0,3.1,14.0,1.1,13.0,9.0
Bradissa,40.179428,-79.982923,15063,410.0,Washington County,7.76165042709536,"Stable, normal stage",165.97808219178089,6.062442922374427,0.2342739726027619,38.0,9.1,41.0,3.3,40.0,26.0
Bradley2,47.666198,-117.404479,99258,,Spokane County,7.761520165524275,Not applicable,160.9194063926941,1.7452054794520548,0.29493150684927943,13.0,3.1,14.0,1.1,13.0,9.0
Bradshaw,40.44237,-79.93464,15217,7151.0,Allegheny County,7.761271779271422,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Braelyn,39.612021,-86.21472299999998,,,Johnson County,7.761457524881568,Not applicable,177.12842465753425,7.065639269406392,0.2210410958904344,21.0,5.0,22.0,1.8,22.0,14.0
Brahms,40.444253,-79.953239,15260,,Allegheny County,7.816276145592167,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Bran,33.543682000000004,-86.77963299999998,35234,1772.0,Jefferson County,7.799989594174307,,196.86780821917807,11.498744292237447,0.13854794520548586,58.0,15.4,69.0,5.2,60.0,41.0
Brandonk123,44.8502,-92.624713,54022,159.0,Pierce County,7.761996670533932,,162.46746575342462,2.0579908675799095,0.3163013698630409,21.0,5.0,22.0,1.8,22.0,14.0
Brataylor,29.279137,-94.806243,77551,4655.0,Galveston County,7.762482931014023,Not determined,211.37602739726032,17.35730593607306,0.12156164383561707,20.0,4.8,21.0,1.7,21.0,14.0
BreSam8,40.86,-74.19,07013,6213.0,Passaic County,7.76793050821365,,171.08047945205482,6.804680365296804,0.1824931506849266,42.0,10.0,45.0,3.6,44.0,29.0
Bread,40.62182,-96.949539,68333,72.0,Saline County,7.76515713848153,,183.8195205479452,5.0382420091324205,0.2494246575342807,21.0,5.0,22.0,1.8,22.0,14.0
Breeniome,40.779001,-73.53291,11753,3099.0,Nassau County,7.769600471140455,"Stable, normal stage",173.91518264840184,7.55719178082192,0.1840547945205465,45.0,10.8,48.0,3.9,47.0,31.0
Breezic,42.455574,-96.328776,51106,852.0,Woodbury County,7.769577996574205,Not applicable,176.64840182648402,3.3783105022831053,0.3097808219178294,65.0,18.7,83.0,5.9,67.0,47.0
Breezona,42.063572,-71.022925,02301,4908.0,Plymouth County,7.769351518631227,Not applicable,167.00171232876713,6.214840182648403,0.2230684931507084,59.0,15.9,71.0,5.3,61.0,42.0
Brent,39.96043,-75.36064,19008,3132.0,Delaware County,7.769110498868798,,176.79235159817352,7.065525114155253,0.1739178082191798,45.0,10.8,48.0,3.9,47.0,31.0
Breylor17,40.004751,-83.010869,43210,6102.0,Franklin County,7.767936808915781,Falling stage,171.3874429223744,6.369520547945205,0.2559452054794956,13.0,3.1,14.0,1.1,13.0,9.0
Bri160,,,,,,,,195.16518264840184,-1.4984132420091318,0.3083835616438892,39.0,9.3,42.0,3.4,41.0,27.0
Bricole,36.855833,-76.053,23454,1970.0,,7.773299531471717,,187.11586757990867,10.910616438356163,0.1211506849315058,57.0,14.9,67.0,5.1,59.0,40.0
Bridgette,40.445278,-79.953611,15260,,Allegheny County,7.7732196256549235,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
BritBrat,40.44539,-79.960189,15213,14474.0,Allegheny County,7.773069021199398,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,35.0,8.4,37.0,3.0,37.0,24.0
Briton15,39.255,-76.713611,21228,3070.0,Baltimore County,7.773069021199398,,180.49235159817349,7.419178082191781,0.17175342465754556,34.0,8.1,36.0,2.9,36.0,23.0
Brocalys,40.865264,-74.195513,07043,4671.0,Essex County,7.771070231525675,,171.08047945205482,6.804680365296804,0.1824931506849266,42.0,10.0,45.0,3.6,44.0,29.0
Bromden,42.2896,-83.4289,48188,2275.0,Wayne County,7.766520213562645,Falling stage,166.43207762557074,5.13,0.3012876712328915,30.0,7.2,32.0,2.6,31.0,21.0
Broseidon,38.643055,-90.301944,63112-0040,,,7.766731072219289,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,38.0,9.1,41.0,3.3,40.0,26.0
BrownCNA,33.96269,-83.70152,30680,413.0,Barrow County,7.765741685323023,Falling stage,196.8102739726028,10.171917808219176,0.1445205479452121,51.0,12.1,55.0,4.5,54.0,36.0
Brownie5,42.38,-84.44,49277,103.0,Jackson County,7.765711054580795,Not applicable,164.59737442922375,4.323173515981735,0.3098904109589391,27.0,6.4,29.0,2.3,28.0,18.0
BruceLethal,34.065,-118.4425,,,Los Angeles County,7.831126444767905,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,42.0,10.0,45.0,3.6,44.0,29.0
Bruin,34.0,-118.0,91745,4217.0,Los Angeles County,7.762945343471043,,226.13744292237442,6.503995433789954,0.13208219178080055,42.0,10.0,45.0,3.6,44.0,29.0
Bruiser,42.320269,-72.636763,01063,11081.0,Hampshire County,7.762860116054176,Not determined,164.99885844748854,4.5856164383561655,0.2681643835616319,38.0,9.1,41.0,3.3,40.0,26.0
Brujita,38.859494,-77.2332,22003,4501.0,Fairfax County,7.7598117087129115,,180.0123287671233,7.971232876712329,0.14854794520545173,47.0,11.2,50.0,4.1,49.0,32.0
Brunswick,,,,,,,,247.6672374429224,1.4961187214611873,0.2256164383561865,56.0,14.4,65.0,5.0,58.0,39.0
Brusacoram,46.816944,-92.10195,55811,403.0,Saint Louis County,7.759629880873429,Not applicable,158.26780821917808,0.9578767123287673,0.3918356164383128,17.0,4.0,18.0,1.4,18.0,11.0
BrutonGaster,39.4306,-119.7391,89521,335.0,Washoe County,7.759654023435861,"Stable, high stage",215.4541095890411,-1.8393835616438359,0.20405479452056693,25.0,6.0,27.0,2.2,26.0,17.0
BryanRecycles,33.227837,-97.130108,76209,3670.0,Denton County,7.760372989867383,"Stable, normal stage",208.52066210045663,10.775228310502284,0.16802739726028745,42.0,10.0,45.0,3.6,44.0,29.0
Bryce,40.44433400000001,-79.953067,15260,,Allegheny County,7.760160568838593,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Bryler,47.667074,-117.402995,99258,,Spokane County,7.760153688579228,"Stable, high stage",160.9194063926941,1.7452054794520548,0.29493150684927943,13.0,3.1,14.0,1.1,13.0,9.0
Brylie,36.078801,-79.77379499999998,27411,,Guilford County,7.75983393284908,,188.952397260274,8.9513698630137,0.1366301369862883,38.0,9.1,41.0,3.3,40.0,26.0
BubbaBear,39.195682,-96.575696,66502,191.0,Riley County,7.760050300762093,"Stable, high stage",188.35228310502282,6.428847031963465,0.20923287671234894,24.0,5.7,25.0,2.1,25.0,16.0
Bubbles123,32.588889,-97.041944,75054,930.0,Tarrant County,7.760774689957778,"Stable, normal stage",202.95810502283103,11.542328767123283,0.14671232876711576,38.0,9.1,41.0,3.3,40.0,26.0
Buck,47.0734,-122.9735,98505,,Thurston County,7.760153345643947,Not applicable,142.46495433789954,6.981449771689508,0.08465753424658291,14.0,3.3,15.0,1.2,14.0,9.0
Bud,40.607,-75.372,18015,1546.0,Northampton County,7.760157536395112,"Stable, normal stage",170.40079908675796,6.190639269406392,0.17032876712327946,42.0,10.0,45.0,3.6,44.0,29.0
Buggaboo,32.786603,-79.93629399999998,29403,3897.0,Charleston County,7.760032166780231,,199.05627853881282,15.504337899543383,0.08495890410960122,44.0,10.5,47.0,3.8,46.0,30.0
Bugsy,39.071353,-77.462942,20147,2721.0,Loudoun County,7.7590310337664254,,178.2376712328767,7.3294520547945226,0.2012328767123428,45.0,10.8,48.0,3.9,47.0,31.0
Bullzi2019,,,,,,,,218.20011415525119,19.958561643835615,0.14520547945206402,18.0,4.3,19.0,1.5,19.0,12.0
Bumble,,,,,,,,191.0107305936073,10.786872146118727,0.16175342465754886,56.0,14.4,65.0,5.0,58.0,39.0
Bumblebee11,33.980708,-84.00915,30043,2467.0,Gwinnett County,7.757379064872402,Not applicable,,,,,,,,,
Bunker,,,,,,,,166.06221461187215,6.1813470319634725,0.20728767123284966,35.0,8.4,37.0,3.0,37.0,24.0
Bunnies,34.025,-83.944,30043,2467.0,Gwinnett County,7.755608150306588,Falling stage,198.9817351598174,10.217808219178082,0.14726027397261876,53.0,13.0,59.0,4.7,55.0,37.0
Burger,34.127526,-93.050262,71998,8883.0,Clark County,7.755403538374593,,193.1207762557077,12.091095890410955,0.1545753424657545,29.0,6.9,31.0,2.5,30.0,20.0
Burnsey,35.947415,-79.02675699999998,27514,1653.0,Orange County,7.754385985019818,Not applicable,191.03458904109596,10.032077625570775,0.1411780821917578,50.0,12.0,54.0,4.4,53.0,35.0
Burro,44.70076,-92.6608,,,Pierce County,7.7541079186547535,,162.0890410958904,1.7270547945205479,0.3769863013698649,21.0,5.0,22.0,1.8,22.0,14.0
Burrough,42.0237,-93.6397,50013,,Story County,7.754192938651447,Not applicable,175.29086757990868,3.6403424657534256,0.24652054794525344,17.0,4.0,18.0,1.4,18.0,11.0
Burton,42.83599,-85.630596,49316,353.0,Kent County,7.754627560814441,,163.22328767123287,4.471461187214612,0.3497260273972852,26.0,6.2,28.0,2.2,27.0,18.0
BurtonThePup,38.9693,-77.0789,20815,5355.0,Montgomery County,7.752777759365352,,181.41632420091324,7.682990867579909,0.1470684931506652,47.0,11.2,50.0,4.1,49.0,32.0
Burwell21,35.188694,-80.832162,28274,,Mecklenburg County,7.754958477651328,,195.1027397260274,9.98607305936073,0.12728767123286594,46.0,11.0,49.0,4.0,48.0,32.0
Busephilis,35.713611,-97.551111,73025,220.0,Oklahoma County,7.755053904951668,"Stable, normal stage",204.01004566210045,7.8106164383561625,0.2062739726027505,60.0,16.3,73.0,5.4,62.0,43.0
Bustleton,40.097566,-75.025998,19115,5915.0,Philadelphia County,7.754241617204034,Not applicable,175.3529680365297,7.084132420091324,0.17734246575343726,45.0,10.8,48.0,3.9,47.0,31.0
Butterball,40.444383,-79.96066400000002,15213,14474.0,Allegheny County,7.754184023141493,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,35.0,8.4,37.0,3.0,37.0,24.0
Butters,40.06067,-75.04660799999998,19152,11811.0,Philadelphia County,7.7527745484570065,Not applicable,174.56689497716891,7.551826484018265,0.1734794520548089,67.0,19.7,87.0,6.1,69.0,48.0
Butterscotch,40.444259,-79.953213,15260,,Allegheny County,7.759833335277246,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Buttons,44.555822,-67.86397099999999,04658,56.0,Washington County,,,159.21175799086757,4.164497716894977,0.2743835616437935,33.0,7.9,35.0,2.9,34.0,23.0
Buttrmlkdreams,39.1934,96.5965,736300,,肃北蒙古族自治县 (Subei),,,188.35228310502282,6.428847031963465,0.20923287671234894,24.0,5.7,25.0,2.1,25.0,16.0
BuzzLyseyear,40.001674,-83.013416,43210,6102.0,Franklin County,7.752650272234758,Not applicable,171.3874429223744,6.369520547945205,0.2559452054794956,13.0,3.1,14.0,1.1,13.0,9.0
Bxb1,40.84,-73.78,10464,1295.0,Bronx County,7.749486772488066,Not determined,169.9731735159817,6.476141552511415,0.12989041095887233,21.0,5.0,22.0,1.8,22.0,14.0
Bxz1,40.84,-73.87,10460,43567.0,Bronx County,7.746457083483772,Not determined,172.93196347031963,7.102625570776255,0.1504657534246333,30.0,7.2,32.0,2.6,31.0,21.0
Bxz2,40.84,-73.87,10460,43567.0,Bronx County,7.746457083483772,Not determined,172.93196347031963,7.102625570776255,0.1504657534246333,30.0,7.2,32.0,2.6,31.0,21.0
ByChance,39.9484,-75.20905,19104,17232.0,Philadelphia County,7.744973642401267,Not applicable,174.26518264840183,7.510844748858447,0.13728767123286073,67.0,19.7,87.0,6.1,69.0,48.0
Byougenkin,25.42,-80.17,,,Miami-Dade County,7.745028649569257,Not applicable,223.5103881278539,20.966438356164385,0.028000000000003283,29.0,6.9,31.0,2.5,30.0,20.0
CGermain,40.0867,-75.2286,19118,3075.0,Philadelphia County,7.744262027381708,Not applicable,177.51518264840183,6.8054794520547945,0.2167945205479716,55.0,14.0,63.0,4.9,57.0,39.0
CLED96,33.746,-84.413,30314,4716.0,Fulton County,7.737865245154857,Not applicable,199.52751141552508,10.476940639269406,0.1290410958903956,51.0,12.1,55.0,4.5,54.0,36.0
CREW,38.636111,-90.32075,63105,6647.0,Saint Louis County,7.732506174847436,Falling stage,180.06141552511414,7.602853881278539,0.1534794520547796,40.0,9.6,43.0,3.5,42.0,28.0
Cabrinians,40.857999,-73.93562,10040,111184.0,New York County,7.747151293236276,,172.4615296803653,6.90109589041096,0.1179726027397542,21.0,5.0,22.0,1.8,22.0,14.0
Cactojaque,38.919722,-77.019444,20009,36495.0,Washington,7.767505145714281,,183.91632420091324,7.457762557077626,0.1584657534246516,47.0,11.2,50.0,4.1,49.0,32.0
Cactus,33.748326,-84.414507,30314,4716.0,Fulton County,7.744066895435983,"Stable, low stage",199.52751141552508,10.476940639269406,0.1290410958903956,51.0,12.1,55.0,4.5,54.0,36.0
CactusJack,32.4654,-94.7273,75602,475.0,Gregg County,7.743685390381162,,199.6557077625571,11.948515981735161,0.13501369863011378,33.0,7.9,35.0,2.9,34.0,23.0
CactusRose,32.215833,-110.908,85716-5400,,Pima County,7.743829132011287,"Stable, normal stage",244.66529680365292,1.930388127853884,0.19643835616441466,34.0,8.1,36.0,2.9,36.0,23.0
Caelakin,46.815,-92.104,55811,403.0,Saint Louis County,7.743691912146708,"Stable, normal stage",158.26780821917808,0.9578767123287673,0.3918356164383128,17.0,4.0,18.0,1.4,18.0,11.0
Caelum,41.40897,-75.662415,,,Lackawanna County,7.743357310795197,Not applicable,163.4439497716895,4.765410958904108,0.27783561643837146,34.0,8.1,36.0,2.9,36.0,23.0
Cain,47.667363,-117.401673,99258,,Spokane County,7.743351473135044,"Stable, high stage",160.9194063926941,1.7452054794520548,0.29493150684927943,13.0,3.1,14.0,1.1,13.0,9.0
Cali,37.355149,-121.954765,95050,6808.0,Santa Clara County,7.743321841096482,Not applicable,217.41073059360733,7.850114155251143,0.1439178082191885,17.0,4.0,18.0,1.4,18.0,11.0
Caliburn,32.887056,-97.094472,76051,1258.0,Tarrant County,7.7450165385017,"Stable, normal stage",204.8296803652968,11.046803652968038,0.16104109589042606,38.0,9.1,41.0,3.3,40.0,26.0
Calix,40.44277,-79.956343,,,Allegheny County,7.7449698642848555,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
CallieOMalley,42.31971400000001,-72.637491,01060,1400.0,Hampshire County,7.744936129677048,Not applicable,164.99885844748854,4.5856164383561655,0.2681643835616319,38.0,9.1,41.0,3.3,40.0,26.0
CamL,38.91778,-77.01694,20001,17689.0,Washington,7.746028501727397,,183.91632420091324,7.457762557077626,0.1584657534246516,47.0,11.2,50.0,4.1,49.0,32.0
Cambiare,40.444282,-79.954022,15260,,Allegheny County,7.744762412001848,"Stable, normal stage",,,,,,,,,
Camille,40.4392,-79.95694,15213,14474.0,Allegheny County,7.744716022990453,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Camri,37.23272100000001,-80.409856,24063,,Montgomery County,7.745804809713569,,179.90068493150685,6.629394977168947,0.17419178082193765,46.0,11.0,49.0,4.0,48.0,32.0
Camster,,,,,,,,214.52488584474887,18.419977168949767,0.03035616438356561,25.0,6.0,27.0,2.2,26.0,17.0
Candle,33.259722,-87.610556,35473,593.0,Tuscaloosa County,7.745729019588272,,199.581392694064,12.507191780821914,0.13939726027396782,47.0,11.2,50.0,4.1,49.0,32.0
Cane17,32.698678,-88.26789699999998,34560,,Sumter County,7.745708202114296,,200.1410958904109,12.889840182648404,0.1641643835616572,18.0,4.3,19.0,1.5,19.0,12.0
Cannibal,47.3559,-68.3247,04756,188.0,Aroostook County,,,147.03002283105022,0.3415525114155251,0.4743561643835105,53.0,13.0,59.0,4.7,55.0,37.0
Canowicakte,40.014167,-75.39361099999998,19087-3305,,Delaware County,7.7457390472149505,Not applicable,176.94942922374432,6.740182648401826,0.17745205479453266,55.0,14.0,63.0,4.9,57.0,39.0
Cantare,40.438178,-79.951861,15213,14474.0,Allegheny County,7.74571333374655,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
CapnMurica,40.442288,-79.940774,15213,14474.0,Allegheny County,7.7456216846673485,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Capricorn,37.482447,-85.905523,42784,45.0,Hardin County,7.745616804512004,,182.31449771689492,8.967465753424658,0.18816438356167564,45.0,10.8,48.0,3.9,47.0,31.0
CaptainKirk2,40.44574,-79.95371999999998,15213,14474.0,Allegheny County,7.745520351186898,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
CaptainTrips,34.573975,-86.221176,35776,38.0,Marshall County,7.745470933560346,Not applicable,193.12625570776257,10.391780821917807,0.1426849315068364,56.0,14.4,65.0,5.0,58.0,39.0
Carcharodon,33.85425,-85.67559,,,Calhoun County,7.745460627491484,"Stable, low stage",191.23915525114154,10.920696347031988,0.1485205479451879,35.0,8.4,37.0,3.0,37.0,24.0
Carlyle,36.11,-115.14,89154,,Clark County,7.745496886171616,Rising stage,235.91198630136986,-0.6769406392694064,0.18712328767125666,52.0,12.5,57.0,4.6,54.0,36.0
CarolAnn,40.445,-79.954,15213,14474.0,Allegheny County,7.745400745507416,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Carpal,42.2105,-72.6209,01040,1874.0,Hampden County,7.745289779727491,Not applicable,168.4150684931507,4.473972602739726,0.27030136986300146,50.0,12.0,54.0,4.4,53.0,35.0
CaseJules,42.788333,-86.101111,49423,580.0,Ottawa County,7.745341968633486,Falling stage,166.8412100456621,5.32468036529679,0.2966849315068809,26.0,6.2,28.0,2.2,27.0,18.0
Casend,47.671731,-117.402676,99258,,Spokane County,7.745189337997086,Not applicable,161.67682648401828,1.7281392694063902,0.27542465753430523,13.0,3.1,14.0,1.1,13.0,9.0
Casey,40.445294,-79.953914,15213,14474.0,Allegheny County,7.745143451106051,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
CastorTray,39.999444,-83.023889,43210,6102.0,Franklin County,7.745064505118853,Falling stage,171.3874429223744,6.369520547945205,0.2559452054794956,13.0,3.1,14.0,1.1,13.0,9.0
Catalina,18.155256,-65.817953,00792,,Humacao,7.745034833850896,"Stable, normal stage",,,,,,,,,
Catera,40.444259,-79.953213,15260,,Allegheny County,7.759833335277246,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Caterpillar,31.57763,-97.15014,76708,526.0,McLennan County,7.744890216934958,Not applicable,205.5966894977169,12.208276255707753,0.1464931506849385,34.0,8.1,36.0,2.9,36.0,23.0
Catfish,32.2529,-95.3152,75703,685.0,Smith County,7.744461258256817,"Stable, normal stage",201.8934931506849,12.35930365296803,0.13961643835617346,37.0,8.8,39.0,3.2,39.0,25.0
Caviar,42.7931,-86.0969,49423,580.0,Ottawa County,7.74494828954138,Not determined,165.62773972602741,4.986187214611872,0.3325753424657595,26.0,6.2,28.0,2.2,27.0,18.0
Cborch11,43.359667,-98.410575,57313,6.0,Douglas County,,,175.85764840182648,2.387785388127854,0.3316986301369926,36.0,8.6,38.0,3.1,38.0,25.0
Celaena,40.496667,-80.013611,15214,3056.0,Allegheny County,7.7448353544402115,"Stable, normal stage",166.49771689497715,6.38310502283105,0.2364931506849485,35.0,8.4,37.0,3.0,37.0,24.0
Celia,33.216722999999995,-97.141322,76201,4857.0,Denton County,7.748667149611367,"Stable, normal stage",208.52066210045663,10.775228310502284,0.16802739726028745,42.0,10.0,45.0,3.6,44.0,29.0
Centaur,37.482447,-85.905523,42784,45.0,Hardin County,7.745616804512004,,182.31449771689492,8.967465753424658,0.18816438356167564,45.0,10.8,48.0,3.9,47.0,31.0
CentreCat,37.615676,-84.772153,40422,211.0,Boyle County,,,177.91027397260277,9.085502283105022,0.1839726027397549,47.0,11.2,50.0,4.1,49.0,32.0
Cepens,34.527941,-83.98771500000002,30597,,Lumpkin County,7.744599184792586,Not determined,193.7167808219178,9.897488584474884,0.13586301369860698,60.0,16.3,73.0,5.4,62.0,43.0
Cerasum,42.621111,-87.82055600000002,53140,3473.0,Kenosha County,7.744599184792586,Not applicable,166.74212328767123,4.8859589041095886,0.2167945205478883,35.0,8.4,37.0,3.0,37.0,24.0
Cerulean,41.18433,-71.4346,02807,116.0,,,,174.58093607305938,7.8562442922374425,0.04684931506848905,53.0,13.0,59.0,4.7,55.0,37.0
Chadwick,38.645207,-90.315256,63143,4910.0,Saint Louis County,7.7446820275407555,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,40.0,9.6,43.0,3.5,42.0,28.0
Chaelin,,,,,,,,183.91632420091324,7.457762557077626,0.1584657534246516,47.0,11.2,50.0,4.1,49.0,32.0
Chah,40.201967,-79.686228,15679,142.0,Westmoreland County,7.7427246564884475,"Stable, normal stage",162.8154109589041,6.146689497716894,0.2699452054795026,36.0,8.6,38.0,3.1,38.0,25.0
ChampagnePapi,40.422497,-74.580495,08540,908.0,Somerset County,7.741005378253582,,171.88447488584475,6.910616438356165,0.20578082191782798,56.0,14.4,65.0,5.0,58.0,39.0
Chancellor,37.24416,-80.42143,24060-3348,,Montgomery County,7.740844143348363,,179.90068493150685,6.629394977168947,0.17419178082193765,46.0,11.0,49.0,4.0,48.0,32.0
Chandler,40.444522,-79.962874,15213,14474.0,Allegheny County,7.740684232455805,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,35.0,8.4,37.0,3.0,37.0,24.0
Changeling,46.73003,-117.16543,,,Whitman County,,,165.92054794520547,2.092351598173516,0.3042739726027741,17.0,4.0,18.0,1.4,18.0,11.0
Chaph,32.466,-94.731,75602,475.0,Gregg County,7.740381771457045,,199.6557077625571,11.948515981735161,0.13501369863011378,33.0,7.9,35.0,2.9,34.0,23.0
Chargie21,38.921667,-77.01916700000002,20009,36495.0,Washington,7.769464634735159,,183.91632420091324,7.457762557077626,0.1584657534246516,47.0,11.2,50.0,4.1,49.0,32.0
Charles1,,,,,,,,168.45936073059357,6.075114155251143,0.22819178082192584,23.0,5.5,24.0,2.0,24.0,16.0
Charlie,37.544958,-77.454041,23220,7400.0,,7.73806385249729,,183.61735159817349,9.038584474885845,0.1313972602739557,24.0,5.7,25.0,2.1,25.0,16.0
CharlieB,40.246244,-111.64965,84606,2853.0,Utah County,7.739512420938047,,195.16518264840184,-1.4984132420091318,0.3083835616438892,39.0,9.3,42.0,3.4,41.0,27.0
CharlieGBrown,40.0013,-83.0146,43210,6102.0,Franklin County,7.7397447511811475,"Stable, normal stage",171.3874429223744,6.369520547945205,0.2559452054794956,13.0,3.1,14.0,1.1,13.0,9.0
Charm,47.668611,-117.401944,99258,,Spokane County,7.739734046591263,"Stable, high stage",160.9194063926941,1.7452054794520548,0.29493150684927943,13.0,3.1,14.0,1.1,13.0,9.0
Charming,40.44803,-79.956289,15213,14474.0,Allegheny County,7.73968466164845,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
ChaylaJr,38.922778,-77.021111,20009,36495.0,Washington,7.737946336988361,,183.91632420091324,7.457762557077626,0.1584657534246516,47.0,11.2,50.0,4.1,49.0,32.0
Cheesy,45.694894,-92.629019,54840,18.0,Burnett County,7.737338611785317,,161.09714611872147,1.5802511415525111,0.35956164383561634,32.0,7.6,34.0,2.8,33.0,22.0
CheetO,40.003968,-105.276004,80302,326.0,Boulder County,7.737084704373076,Not applicable,186.02214611872142,-2.0170662100456624,0.2716712328767645,31.0,7.4,33.0,2.7,32.0,21.0
Cheetobro,37.226181,-78.482626,,,Prince Edward County,7.7357353726948475,"Stable, normal stage",186.4592465753425,8.664497716894978,0.14698630136984364,46.0,11.0,49.0,4.0,48.0,32.0
Chelms,40.4445,-79.9615,15213,14474.0,Allegheny County,7.735719150281344,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,35.0,8.4,37.0,3.0,37.0,24.0
Chepli,35.305545,-83.18296099999998,28723,101.0,Jackson County,7.735405229292412,,191.1958904109589,7.831621004566211,0.1527397260273686,26.0,6.2,28.0,2.2,27.0,18.0
CherryBlossom,32.86309,-97.26924,76137,4057.0,Tarrant County,7.739911784270477,"Stable, normal stage",210.15011415525115,10.537089041095907,0.1801369863013959,38.0,9.1,41.0,3.3,40.0,26.0
Cherrybomb426,42.31884,-72.642477,01060,1400.0,Hampshire County,7.7398457512728225,Not determined,165.00262557077625,4.547716894977169,0.2734246575342758,38.0,9.1,41.0,3.3,40.0,26.0
CherryonLim,33.9094,-117.4987,92515,,Riverside County,7.739873377720354,"Stable, high stage",234.29771689497719,4.9711187214611865,0.15589041095892062,59.0,15.9,71.0,5.3,61.0,42.0
Chestnut,40.099299,-75.259635,19444,2171.0,Montgomery County,7.739881303529285,Not applicable,176.00468036529682,7.097374429223744,0.1822191780822185,55.0,14.0,63.0,4.9,57.0,39.0
ChewChew,42.9,-72.38,,,Cheshire County,7.738961336488187,Falling stage,164.313698630137,3.453630136986296,0.3158356164383323,38.0,9.1,41.0,3.3,40.0,26.0
Chewbacca,36.233013,-115.302754,89129,5122.0,Clark County,7.739880969690466,Rising stage,235.59794520547942,-1.6010273972602742,0.2422465753424796,19.0,4.5,20.0,1.6,20.0,13.0
